pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	in_sample	sample_order	batch	X	Y
Zn_11310	highway	unclassified	Zandleemstreek	5	0.475386050986362	0	3	1.4321186542511	0	1	889	eerste set	108253.314502285	165124.536365723
Zn_11311.4	highway	unclassified	Zandleemstreek	6	0.643957327574811	0	4	1.54387831687927	0	1	292	eerste set	108890.04980781	164750.351787545
Zn_113200.1	highway	track	Zandleemstreek	5	0.341432090125894	0	3	1.401442527771	0	1	2	eerste set	112671.445942149	171311.827003356
Zn_113207.3	highway	track	Zandleemstreek	5	0.439037869471977	0	3	1.35742342472076	0	1	2453	eerste set	115428.892403969	170073.896404378
Zn_113227.1	highway	track	Zandleemstreek	5	0.519485501022464	0	3	1.38136553764343	0	1	2364	eerste set	117295.307236696	174654.514027014
Zn_113268.11	highway	track	Zandleemstreek	6	0.62032724683873	0	4	1.54496002197266	0	1	609	eerste set	112688.444201723	178343.280705896
Zn_113273.1	highway	track	Zandleemstreek	6	0.61949944146271	0	4	1.515376329422	0	1	378	eerste set	111781.103420608	178624.581843275
Zn_113302.1	highway	track	Zandleemstreek	5	0.365363190998696	0	3	1.3704469203949	0	1	1352	eerste set	110076.231401603	179034.057732379
Zn_113307.4	highway	track	Zandleemstreek	6	0.688809327952832	0	4	1.53085625171661	0	1	165	eerste set	77925.8382964994	189983.925182373
Zn_113319	highway	track	Zandleemstreek	5	0.669318274097353	0	3	1.47417998313904	0	1	323	eerste set	135067.427465875	182685.405640252
Zn_113343	highway	track	Zandleemstreek	5	0.597750736581393	0	3	1.40511357784271	0	1	764	eerste set	124635.465812671	166951.190633815
Zn_113519	highway	track	Zandleemstreek	5	0.438134809061634	0	3	1.38067007064819	0	1	1257	eerste set	124920.14967062	163394.400221825
Zn_113532.3	highway	track	Zandleemstreek	7	0.437532768788134	0.029210123782488	3	1.36397361755371	1	1	117	eerste set	120252.09014296	163205.857295442
Zn_113604	highway	unclassified	Zandleemstreek	5	0.444079956762787	0	3	1.44505715370178	0	1	431	eerste set	64903.1540301821	187271.800705536
Zn_113621.2.3	highway	unclassified	Zandleemstreek	5	0.627777495223725	0	3	1.47222363948822	0	1	1316	eerste set	65592.3671147233	178591.392297958
Zn_113623.1	highway	tertiary	Zandleemstreek	5	0.431813386189628	0.00392555454645548	3	1.42215776443481	0	1	2310	eerste set	201449.288852608	182812.354825209
Zn_113674.1	highway	tertiary	Zandleemstreek	5	0.35746141240863	0	3	1.35300290584564	0	1	204	eerste set	202824.105410952	173507.188842537
Zn_113880.1	highway	unclassified	Zandleemstreek	5	0.509702346577593	0	3	1.50482261180878	0	1	1204	eerste set	108328.107046745	175572.441864755
Zn_113939.8	highway	track	Zandleemstreek	8	0.563660206092751	0.0436860050891314	4	1.52765250205994	1	1	64	eerste set	38107.0959867195	168823.263898135
Zn_113942.2	highway	track	Zandleemstreek	8	0.446262352754318	0	4	1.51800918579102	1	1	379	eerste set	38741.4243300087	169367.516977495
Zn_113966.3	highway	track	Zandleemstreek	5	0.372738184349449	0	3	1.39638864994049	0	1	1882	eerste set	127041.816542637	169411.867052816
Zn_113974.2	highway	track	Zandleemstreek	5	0.444531486967974	0	3	1.36911153793335	0	1	1606	eerste set	133370.164291147	181813.162113143
Zn_114013.6	highway	track	Zandleemstreek	7	0.432641191565778	0.0370099728806868	3	1.40584063529968	1	1	4	eerste set	197637.050250682	172169.845878379
Zn_114021.2	highway	track	Zandleemstreek	7	0.414429473291428	0	3	1.36212635040283	1	1	36	eerste set	196738.73169705	169478.713512452
Zn_11411.7	highway	unclassified	Zandleemstreek	8	0.557940823494224	0	4	1.53242313861847	1	1	9	eerste set	40376.1270589662	166057.30966565
Zn_11412.2	highway	unclassified	Zandleemstreek	8	0.5890964076494	0	4	1.51648473739624	1	1	155	eerste set	39250.2347401073	165642.549701659
Zn_11413.5	highway	unclassified	Zandleemstreek	7	0.445585057446621	0	3	1.40895521640778	1	1	446	eerste set	39291.1529560272	166342.527143355
Zn_114153	highway	track	Zandleemstreek	5	0.543491856929555	0	3	1.48898839950562	0	1	542	eerste set	169926.7594575	174442.921821185
Zn_11418.3	highway	tertiary	Zandleemstreek	5	0.483438339644837	0	3	1.49145662784576	0	1	1506	eerste set	43088.1774818958	170116.310696784
Zn_11419.1.2	highway	unclassified	Zandleemstreek	7	0.488555681969841	0	3	1.45441722869873	1	1	569	eerste set	39754.9222883015	164907.719488355
Zn_114208.1	highway	track	Zandleemstreek	5	0.439338889608713	0	3	1.39956486225128	0	1	1805	eerste set	168933.73569453	161246.342574593
Zn_114314.3	highway	track	Zandleemstreek	5	0.405549379256862	0	3	1.47137331962585	0	1	927	eerste set	109087.396441417	171094.000741153
Zn_114329.1	highway	track	Zandleemstreek	5	0.273100519080187	0	3	1.42980825901031	0	1	1597	eerste set	111659.038157962	165536.439000174
Zn_114337.4	highway	track	Zandleemstreek	5	0.548985474425419	0	3	1.45490121841431	0	1	1222	eerste set	113168.070360716	165615.39227649
Zn_11436	highway	unclassified	Zandleemstreek	5	0.329842814860413	0	3	1.35796725749969	0	1	372	eerste set	147457.29470418	183433.319728286
Zn_11437.3	highway	unclassified	Zandleemstreek	5	0.408710090692932	0	3	1.46226596832275	0	1	523	eerste set	147745.030545275	181736.793015812
Zn_11438.1	highway	track	Zandleemstreek	6	0.645086153087745	0	4	1.52712166309357	0	1	642	eerste set	147643.945889897	182067.491639546
Zn_114384.3	highway	track	Zandleemstreek	5	0.498715111585717	0	3	1.46352136135101	0	1	1046	eerste set	122318.309996036	167549.256378274
Zn_114401.1	highway	track	Zandleemstreek	5	0.413902688052071	0	3	1.43061900138855	0	1	1077	eerste set	121313.634576098	172608.417676505
Zn_114476	highway	track	Zandleemstreek	5	0.362729264801989	0	3	1.37179267406464	0	1	1150	eerste set	126769.60415464	185476.222101517
Zn_11451.5	highway	track	Zandleemstreek	5	0.520087541296001	0	3	1.43076992034912	0	1	459	eerste set	144408.692935411	176593.131287363
Zn_114860	highway	track	Zandleemstreek	5	0.260382418301856	0	3	1.37535762786865	0	1	1635	eerste set	135245.156441733	184194.372004449
Zn_114873.2	highway	track	Zandleemstreek	5	0.675037656695912	0	3	1.47079408168793	0	1	1841	eerste set	139048.088324711	182826.804024744
Zn_114899.3	highway	track	Zandleemstreek	5	0.359041768126625	0	3	1.48243153095245	0	1	918	eerste set	136880.484584008	168288.754080258
Zn_114972.3	highway	track	Zandleemstreek	6	0.731403677305183	0	4	1.53817188739777	0	1	420	eerste set	76599.9403979094	193525.737418732
Zn_114977.1	highway	track	Zandleemstreek	6	0.630637186522986	0	4	1.53061151504517	0	1	766	eerste set	75632.9309070506	193552.329145637
Zn_114998	highway	unclassified	Zandleemstreek	7	0.230129894556945	0	3	1.38562726974487	1	1	541	eerste set	123648.679172529	161722.265195159
Zn_115288	highway	track	Zandleemstreek	5	0.166238370528562	0	3	1.3534322977066	0	1	321	eerste set	109856.886494194	184232.071401706
Zn_115336.2	highway	track	Zandleemstreek	7	0.509100306304099	0	3	1.47486054897308	1	1	156	eerste set	107336.604161034	180521.920486433
Zn_115338.1	highway	track	Zandleemstreek	5	0.433845272112788	0	3	1.47910511493683	0	1	1165	eerste set	107459.085943237	180236.628915624
Zn_11536.2	highway	unclassified	Zandleemstreek	7	0.510530151953698	0	3	1.43243706226349	1	1	237	eerste set	44330.479057062	165963.759836623
Zn_11537.1	highway	unclassified	Zandleemstreek	7	0.278744646644532	0	3	1.4726687669754	1	1	161	eerste set	43968.4214823297	164726.097417255
Zn_115413.1	highway	track	Zandleemstreek	5	0.645612938327102	0	3	1.4870730638504	0	1	1108	eerste set	108513.009579816	178258.579747707
Zn_11542.2	highway	unclassified	Zandleemstreek	8	0.679628213781553	0	4	1.52294516563416	1	1	192	eerste set	43692.0433462098	165783.620512474
Zn_115444	highway	track	Zandleemstreek	5	0.437457513753943	0	3	1.4854611158371	0	1	1235	eerste set	105532.610795948	175305.872813851
Zn_115476	highway	track	Zandleemstreek	5	0.467484272396318	0	3	1.41054081916809	0	1	885	eerste set	110374.035548932	174443.918345432
Zn_115561.3	highway	track	Zandleemstreek	5	0.320812210757448	0	3	1.40396070480347	0	1	810	eerste set	95022.8771815336	165142.366402112
Zn_115899.1	highway	track	Zandleemstreek	5	0.247890082626099	0	3	1.36084008216858	0	1	1317	eerste set	105788.971027176	169467.973133667
Zn_11592.8	highway	track	Zandleemstreek	5	0.618521126018225	0	3	1.48146295547485	0	1	1049	eerste set	245015.677199293	187171.326223487
Zn_115986.1	highway	track	Zandleemstreek	5	0.452884795763181	0	3	1.44396185874939	0	1	935	eerste set	151175.554513535	182892.161374811
Zn_116099.2	highway	track	Zandleemstreek	5	0.537697219296769	0	3	1.49266874790192	0	1	1372	eerste set	91185.4717269337	165930.841538541
Zn_11613.3	highway	track	Zandleemstreek	5	0.420073600855767	0	3	1.43798124790192	0	1	929	eerste set	133301.322651688	183343.742668664
Zn_116297.1	highway	track	Zandleemstreek	5	0.502553118329451	0	3	1.45925152301788	0	1	422	eerste set	86900.8203459939	162549.422648867
Zn_116380.1	highway	track	Zandleemstreek	6	0.710859052970921	0	4	1.54161882400513	0	1	300	eerste set	55899.5884480008	186058.538563716
Zn_116407	highway	track	Zandleemstreek	6	0.551017360348629	0	4	1.52210211753845	0	1	384	eerste set	55313.6847950289	178820.599426302
Zn_116409.1	highway	track	Zandleemstreek	5	0.489082467209194	0	3	1.46762263774872	0	1	732	eerste set	55476.5161540768	177042.700416839
Zn_116427.4	highway	track	Zandleemstreek	7	0.584204830426964	0	3	1.48502254486084	1	1	537	eerste set	43827.5614207517	188192.40630891
Zn_116976	highway	track	Zandleemstreek	5	0.323972922193503	0	3	1.37943625450134	0	1	1560	eerste set	112865.120443711	172890.174555303
Zn_116986.2	highway	track	Zandleemstreek	7	0.434748332523044	0	3	1.45147240161896	1	1	228	eerste set	91338.6969137761	173407.59693222
Zn_116998.5	highway	track	Zandleemstreek	6	0.625745609300571	0	4	1.55212092399597	0	1	670	eerste set	90497.7312421537	171711.349719692
Zn_117160.5	highway	track	Zandleemstreek	5	0.416461359214578	0	3	1.42645299434662	0	1	2410	eerste set	197273.231752445	178883.894743769
Zn_117200.2	highway	track	Zandleemstreek	5	0.355429526485422	0	3	1.39442408084869	0	1	169	eerste set	199081.104542275	176737.905586004
Zn_117227.3	highway	track	Zandleemstreek	5	0.630787696591442	0	3	1.43157720565796	0	1	1369	eerste set	192142.843494241	172964.547606616
Zn_117537.3	highway	track	Zandleemstreek	5	0.339475459236866	0	3	1.3507297039032	0	1	2059	eerste set	217139.782370443	172362.310539348
Zn_117584.4	highway	unclassified	Zandleemstreek	6	0.636206059053148	0	4	1.51581239700317	0	1	184	eerste set	73878.6584386631	164371.122796703
Zn_11764.5	highway	unclassified	Zandleemstreek	5	0.530171715877645	0	3	1.41784870624542	0	1	1729	eerste set	109288.589167263	164507.812879233
Zn_117853	highway	track	Zandleemstreek	5	0.688583562850381	0	3	1.4636595249176	0	1	823	eerste set	139691.127090826	164685.316113695
Zn_11811.1.1	highway	unclassified	Zandleemstreek	5	0.409763661171579	0	3	1.47540473937988	0	1	621	eerste set	36650.3247445537	180042.210964873
Zn_118133.3	highway	track	Zandleemstreek	5	0.380564707905374	0	3	1.41236686706543	0	1	293	eerste set	116452.708035234	183150.843859211
Zn_118142.4	highway	track	Zandleemstreek	5	0.478923037593341	0	3	1.45797395706177	0	1	682	eerste set	103534.715335225	169950.335473466
Zn_118148.3	highway	track	Zandleemstreek	7	0.377629761571873	0	3	1.49160468578339	1	1	358	eerste set	101278.10702913	164000.527838569
Zn_11818.6	highway	unclassified	Zandleemstreek	6	0.469967688524618	0	4	1.5201667547226	0	1	640	eerste set	142918.325874558	183765.9958771
Zn_118183	highway	unclassified	Zandleemstreek	5	0.494651339739356	0	3	1.35941207408905	0	1	2034	eerste set	111123.857042397	186646.121531801
Zn_11822.2.3	highway	tertiary	Zandleemstreek	5	0.436403943275392	0	3	1.49127972126007	0	1	535	eerste set	144239.630208629	185316.335479661
Zn_118231.1	highway	track	Zandleemstreek	5	0.578334937760079	0	3	1.40106534957886	0	1	1845	eerste set	119743.282252986	169551.820160233
Zn_118233.1	highway	track	Zandleemstreek	7	0.388240721392804	0	3	1.40331602096558	1	1	407	eerste set	122494.547452621	162601.381477858
Zn_118236.1	highway	track	Zandleemstreek	8	0.788371738187901	0.0491423474488805	4	1.53270483016968	1	1	289	eerste set	122056.906039784	161410.728246076
Zn_118240.3	highway	track	Zandleemstreek	7	0.515271219107649	0.0139542485639333	3	1.40756070613861	1	1	373	eerste set	121847.218548169	160929.715097327
Zn_118254.1	highway	track	Zandleemstreek	5	0.430082520403206	0	3	1.37787413597107	0	1	1985	eerste set	131702.918417944	163045.787745318
Zn_118260.1	highway	track	Zandleemstreek	7	0.582097689469614	0.0493234903368089	3	1.46599221229553	1	1	191	eerste set	131486.06628939	163884.879545447
Zn_118394.2	highway	track	Zandleemstreek	6	0.674360361388148	0	4	1.54058694839478	0	1	637	eerste set	58194.8341537084	189393.272615168
Zn_11854.4	highway	track	Zandleemstreek	6	0.676994287584804	0	4	1.52005219459534	0	1	605	eerste set	163330.743071203	173738.537828575
Zn_118974.4	highway	unclassified	Zandleemstreek	5	0.423535332428546	0	3	1.41296410560608	0	1	1167	eerste set	130010.02970731	164202.685479017
Zn_119149	highway	track	Zandleemstreek	7	0.574873206187198	0.0865828279540619	3	1.41642045974731	1	1	89	eerste set	183946.248999256	171481.256816089
Zn_119428.1	highway	track	Zandleemstreek	7	0.462667950208024	0	3	1.40755748748779	1	1	62	eerste set	100152.399165714	170984.912158911
Zn_11945.2.3	highway	unclassified	Zandleemstreek	5	0.732532502818004	0	3	1.50950193405151	0	1	1598	eerste set	55061.48548386	166225.323834115
Zn_11950.1	highway	unclassified	Zandleemstreek	5	0.588870642546851	0	3	1.49931967258453	0	1	219	eerste set	52876.6851054099	169550.023831674
Zn_11951.6	highway	unclassified	Zandleemstreek	6	0.54469593747654	0	4	1.51395165920258	0	1	259	eerste set	52534.0592767293	169687.375318187
Zn_11953	highway	unclassified	Zandleemstreek	5	0.338196123655651	0	3	1.4082715511322	0	1	1030	eerste set	54675.0161435552	168139.415451793
Zn_11959.2.7	highway	unclassified	Zandleemstreek	6	0.598277521820728	0	4	1.52222430706024	0	1	329	eerste set	53709.1313654774	168386.756274873
Zn_119700.2	highway	track	Zandleemstreek	5	0.569078568554598	0	3	1.38496065139771	0	1	649	eerste set	188018.478479132	174662.129199685
Zn_119745.2	highway	track	Zandleemstreek	6	0.568326018212564	0	4	1.51529502868652	0	1	424	eerste set	125268.456797761	168052.171540391
Zn_12013.2	highway	track	Zandleemstreek	5	0.506541635141528	0	3	1.3712774515152	0	1	573	eerste set	159399.69823012	171413.793827972
Zn_12018.10	highway	unclassified	Zandleemstreek	6	0.575701011563347	0	4	1.54489588737488	0	1	29	eerste set	46328.8078181615	175935.15036909
Zn_12019.4	highway	unclassified	Zandleemstreek	6	0.556285212742005	0	4	1.51905930042267	0	1	344	eerste set	46042.8681497867	176919.262712059
Zn_12021.1	highway	tertiary	Zandleemstreek	5	0.568401273246811	0	3	1.48649835586548	0	1	260	eerste set	47278.6144966791	178834.735316512
Zn_12023.2	highway	unclassified	Zandleemstreek	6	0.670597609678587	0	4	1.52401661872864	0	1	11	eerste set	43972.2202661416	180189.882177407
Zn_12028.11	highway	unclassified	Zandleemstreek	5	0.597976501683975	0	3	1.48659300804138	0	1	2511	eerste set	44296.9939884006	182670.78145737
Zn_12028.2	highway	unclassified	Zandleemstreek	6	0.485771245704765	0	4	1.53235363960266	0	1	262	eerste set	44563.7727115545	182348.846514136
Zn_12031.1	highway	tertiary	Zandleemstreek	5	0.582473964640565	0	3	1.50121998786926	0	1	1083	eerste set	49326.2367041439	177713.244343837
Zn_12031.3.7	highway	tertiary	Zandleemstreek	5	0.576754582042042	0	3	1.50561273097992	0	1	564	eerste set	48888.6224395809	178298.415704722
Zn_120419.4	highway	track	Zandleemstreek	6	0.761806711118411	0	4	1.53484964370728	0	1	410	eerste set	191511.496783937	183341.48075494
Zn_120585	highway	track	Zandleemstreek	5	0.400507291965963	0	3	1.40639662742615	0	1	1904	eerste set	138100.550643727	168963.450795276
Zn_120767.1	highway	unclassified	Zandleemstreek	7	0.33473439208285	0	3	1.36886632442474	1	1	411	eerste set	183868.221430633	174049.536947627
Zn_120794.1	highway	track	Zandleemstreek	5	0.399303211418945	0	3	1.4146511554718	0	1	1422	eerste set	110846.771931947	182740.51643219
Zn_12082.1	highway	unclassified	Zandleemstreek	5	0.266478076071364	0	3	1.37421798706055	0	1	158	eerste set	137547.836718046	180656.232592368
Zn_120821.1	highway	track	Zandleemstreek	5	0.431512366052829	0	3	1.44221949577332	0	1	177	eerste set	127163.247967173	166790.585434268
Zn_12085.5	highway	track	Zandleemstreek	6	0.680154999020897	0	4	1.55807554721832	0	1	87	eerste set	160211.419805679	175327.42861956
Zn_120914	highway	track	Zandleemstreek	5	0.374469050135847	0	3	1.36977779865265	0	1	776	eerste set	121807.325571584	173189.696518189
Zn_120957.6	highway	track	Zandleemstreek	5	0.498263581380572	0	3	1.50020408630371	0	1	1205	eerste set	164999.610051942	177114.663017396
Zn_120978.1	highway	unclassified	Zandleemstreek	5	0.734263368604439	0	3	1.49740040302277	0	1	1966	eerste set	169879.350655683	179662.737739454
Zn_120990	highway	track	Zandleemstreek	5	0.48885670210664	0	3	1.42236840724945	0	1	1158	eerste set	164341.214533715	180785.598138141
Zn_1210.5	highway	tertiary	Zandleemstreek	5	0.59511681038472	0	3	1.4963595867157	0	1	476	eerste set	166472.50030312	175497.506186445
Zn_121006	highway	unclassified	Zandleemstreek	7	0.525656413826129	0.0160032328172931	3	1.49473202228546	1	1	250	eerste set	163250.029574561	178668.095813218
Zn_12120.1	highway	unclassified	Zandleemstreek	7	0.325177002740566	0.04820052595567	3	1.443971991539	1	1	314	eerste set	189130.146305005	167971.85135368
Zn_12131.2	highway	unclassified	Zandleemstreek	6	0.718384556390035	0	4	1.52379441261292	0	1	82	eerste set	56314.2138324748	168875.463324788
Zn_121426.1	highway	unclassified	Zandleemstreek	5	0.453486836036708	0	3	1.36945569515228	0	1	1211	eerste set	141922.435034559	184946.593989697
Zn_121478.1	highway	track	Zandleemstreek	5	0.366868291682531	0	3	1.4028000831604	0	1	2167	eerste set	107420.592889234	167171.592140789
Zn_121521	highway	track	Zandleemstreek	5	0.37537211054615	0	3	1.37580263614655	0	1	1287	eerste set	136197.833322788	180431.842008443
Zn_12158.4	highway	track	Zandleemstreek	5	0.431963896257923	0	3	1.4288946390152	0	1	2424	eerste set	189376.854104896	168479.285825354
Zn_12171.1	highway	unclassified	Zandleemstreek	5	0.603545374214183	0	3	1.46056056022644	0	1	2001	eerste set	200828.950431926	170860.80650763
Zn_121717.6	highway	track	Zandleemstreek	6	0.754205952665089	0	4	1.53196716308594	0	1	593	eerste set	169071.631920156	177380.924821952
Zn_121729.5	highway	unclassified	Zandleemstreek	7	0.703032529415027	0	3	1.50454819202423	1	1	329	eerste set	44044.2809150899	188795.834543755
Zn_121847.1.8	highway	tertiary	Zandleemstreek	6	0.730651126963254	0	4	1.54469394683838	0	1	65	eerste set	137405.419646701	171194.202281582
Zn_12218	highway	unclassified	Zandleemstreek	8	0.525581158791919	0.0655492682928363	4	1.51540160179138	1	1	245	eerste set	198008.939949684	171452.662388029
Zn_12218.1.6	highway	unclassified	Zandleemstreek	7	0.482008493995192	0.074855282959234	3	1.46625864505768	1	1	272	eerste set	198374.395703481	171802.043896071
Zn_12233.18	highway	track	Zandleemstreek	8	0.666458582798072	0.0302997555126642	4	1.51438117027283	1	1	10	eerste set	190997.339488998	169458.235792159
Zn_12251.1.4	highway	unclassified	Zandleemstreek	7	0.745476368698775	0	3	1.48415184020996	1	1	571	eerste set	196676.608472245	167678.277037759
Zn_122577.5	highway	track	Zandleemstreek	5	0.700172838115747	0	3	1.50427114963531	0	1	807	eerste set	55853.0678438331	188317.37561045
Zn_122585	highway	track	Zandleemstreek	6	0.628530045565555	0	4	1.52948987483978	0	1	787	eerste set	118182.054677535	183298.243142701
Zn_122608	highway	track	Zandleemstreek	5	0.292441062867382	0	3	1.35224509239197	0	1	1404	eerste set	212951.316632862	172596.760072853
Zn_12265.3.6	highway	unclassified	Zandleemstreek	7	0.654041502156564	0	3	1.45454692840576	1	1	155	eerste set	195931.739923088	172162.54291668
Zn_122860.3	highway	track	Zandleemstreek	5	0.660438180062688	0	3	1.49604821205139	0	1	587	eerste set	123211.501771067	177003.99398667
Zn_122867	highway	track	Zandleemstreek	5	0.286872190337203	0	3	1.45944213867188	0	1	202	eerste set	210231.851244345	174189.802188074
Zn_122946.1	highway	track	Zandleemstreek	5	0.575023716255608	0	3	1.47632169723511	0	1	1185	eerste set	113003.944584351	166892.235415065
Zn_122973.3	highway	unclassified	Zandleemstreek	8	0.690314428636695	0	4	1.51332604885101	1	1	445	eerste set	196558.064739047	181907.601411356
Zn_123024.4	highway	track	Zandleemstreek	5	0.142834054895065	0	3	1.40480887889862	0	1	1688	eerste set	205581.385513068	172340.855314655
Zn_123026.3	highway	track	Zandleemstreek	5	0.124321316484015	0	3	1.39345514774323	0	1	2506	eerste set	207216.875039411	172405.169588231
Zn_123057.1.2	highway	track	Zandleemstreek	8	0.734037603501827	0.0203027029251432	4	1.54433333873749	1	1	167	eerste set	35318.211430099	183473.615836257
Zn_123123.2	highway	track	Zandleemstreek	5	0.4691398831485	0	3	1.42531192302704	0	1	498	eerste set	123669.740442883	173291.191703419
Zn_123147	highway	track	Zandleemstreek	5	0.371910378973368	0	3	1.41667711734772	0	1	1415	eerste set	120903.607346537	173584.733061375
Zn_123254	highway	track	Zandleemstreek	7	0.482008493995178	0.0781083041416844	3	1.48339700698853	1	1	437	eerste set	160804.695719068	169987.953567964
Zn_123260.2	highway	track	Zandleemstreek	8	0.471924319413559	0.202327725344593	4	1.52533650398254	1	1	72	eerste set	194959.546607268	180338.295196521
Zn_123314.4	highway	track	Zandleemstreek	5	0.559521179212274	0	3	1.47119390964508	0	1	300	eerste set	205799.539332394	173577.525363235
Zn_123349	highway	track	Zandleemstreek	5	0.325252257774778	0	3	1.40989792346954	0	1	2140	eerste set	117625.978841187	173940.346408814
Zn_123357	highway	track	Zandleemstreek	6	0.433619507010193	0	4	1.52514457702637	0	1	451	eerste set	119008.176554799	172987.537537517
Zn_12340.3	highway	unclassified	Zandleemstreek	7	0.63056193148885	0	3	1.48537993431091	1	1	174	eerste set	200553.284299708	170522.414298927
Zn_12340.6	highway	unclassified	Zandleemstreek	8	0.740208516305526	0	4	1.51696813106537	1	1	48	eerste set	200632.370217525	170404.940838446
Zn_123439.3	highway	track	Zandleemstreek	6	0.641699676549158	0	4	1.51352500915527	0	1	739	eerste set	112936.90758465	175875.342341844
Zn_12348.2	highway	unclassified	Zandleemstreek	7	0.728619241040049	0	3	1.49733364582062	1	1	305	eerste set	41941.5114513603	167433.34968396
Zn_123618.6	highway	track	Zandleemstreek	5	0.552146185861497	0	3	1.42230474948883	0	1	1170	eerste set	121574.196516833	185319.624589189
Zn_123682	highway	track	Zandleemstreek	5	0.657051703524122	0	3	1.41221415996552	0	1	2134	eerste set	121761.213047658	184723.059574941
Zn_123721.1	highway	track	Zandleemstreek	5	0.551092615382855	0	3	1.39366412162781	0	1	1754	eerste set	126677.420243846	174680.829980727
Zn_123789.3	highway	unclassified	Zandleemstreek	6	0.454088876310219	0	4	1.51771974563599	0	1	464	eerste set	67457.5807133304	190107.269480882
Zn_12393.3	highway	unclassified	Zandleemstreek	7	0.736746784732651	0	3	1.49396240711212	1	1	461	eerste set	199619.563449648	169064.483126695
Zn_123972.4	highway	track	Zandleemstreek	5	0.554403836887259	0	3	1.40654218196869	0	1	2295	eerste set	129694.571403207	181282.407437663
Zn_123983	highway	track	Zandleemstreek	5	0.438661594301077	0	3	1.37831079959869	0	1	297	eerste set	125692.062711859	183065.018376985
Zn_123984	highway	track	Zandleemstreek	5	0.482911554405503	0	3	1.42555618286133	0	1	313	eerste set	125863.435437846	184685.492369849
Zn_123999.2	highway	track	Zandleemstreek	5	0.525355393689425	0	3	1.40352046489716	0	1	1641	eerste set	125418.194717121	184077.298636759
Zn_124100.5	highway	unclassified	Zandleemstreek	5	0.30937344556042	0	3	1.40981101989746	0	1	317	eerste set	161373.559984915	160134.579586776
Zn_124113	highway	track	Zandleemstreek	5	0.462517440139676	0	3	1.42194843292236	0	1	648	eerste set	130845.089526862	183966.770656248
Zn_124265.2.1	highway	unclassified	Zandleemstreek	7	0.48396512488418	0	3	1.47450864315033	1	1	485	eerste set	57660.8538629108	190504.942422249
Zn_124532.1	highway	tertiary	Zandleemstreek	5	0.623487958274836	0	3	1.5046466588974	0	1	2308	eerste set	78131.128744115	169525.249065297
Zn_124534.8	highway	track	Zandleemstreek	5	0.370104258152716	0	3	1.45126020908356	0	1	50	eerste set	198017.651467113	184422.843966258
Zn_124557.4	highway	unclassified	Zandleemstreek	6	0.611898683009345	0	4	1.52410638332367	0	1	49	eerste set	82884.8799889857	190092.978106115
Zn_124558.1.2	highway	unclassified	Zandleemstreek	5	0.543868132100457	0	3	1.47567200660706	0	1	296	eerste set	81629.7156664063	189984.415327831
Zn_124565.6	highway	unclassified	Zandleemstreek	5	0.54055691059604	0	3	1.49273407459259	0	1	200	eerste set	82701.8517429634	187740.402162846
Zn_124938.1	highway	track	Zandleemstreek	7	0.187987075409832	0.0267261577362921	3	1.36594998836517	1	1	53	eerste set	93111.9607028919	163211.010806746
Zn_125094.2	highway	track	Zandleemstreek	6	0.794015865752356	0	4	1.52720785140991	0	1	207	eerste set	83269.1008695551	188932.39522739
Zn_125210	highway	unclassified	Zandleemstreek	5	0.3334550565016	0	3	1.42773675918579	0	1	332	eerste set	186547.798135516	174801.343384811
Zn_125370.5	highway	track	Zandleemstreek	5	0.484943440328692	0	3	1.4616265296936	0	1	1458	eerste set	205358.766111592	179369.164088114
Zn_125392.12	highway	track	Zandleemstreek	6	0.596546656034372	0	4	1.54782843589783	0	1	352	eerste set	73391.3643992118	191307.305409359
Zn_12544.2	highway	track	Zandleemstreek	5	0.402012392649871	0	3	1.36120271682739	0	1	705	eerste set	149639.167898582	161445.229208637
Zn_125878.4	highway	track	Zandleemstreek	5	0.353472895596487	0	3	1.35965144634247	0	1	283	eerste set	30612.1331666426	176179.31789783
Zn_125922.1	highway	track	Zandleemstreek	6	0.486975326251878	0	4	1.5223296880722	0	1	170	eerste set	223405.170028307	171123.087256139
Zn_12603	highway	track	Zandleemstreek	5	0.263317364635356	0	3	1.36982524394989	0	1	606	eerste set	195121.043157215	172350.617262859
Zn_126041	highway	tertiary	Zandleemstreek	5	0.301697432072891	0	3	1.43027019500732	0	1	1016	eerste set	65961.9099246463	185903.35780014
Zn_12608.2	highway	track	Zandleemstreek	5	0.499768682064397	0	3	1.44984996318817	0	1	574	eerste set	194022.732632929	173021.865350092
Zn_12612.3	highway	track	Zandleemstreek	5	0.52979544070669	0	3	1.44216859340668	0	1	2043	eerste set	194943.296648885	173716.113895531
Zn_12614.1	highway	track	Zandleemstreek	5	0.409011110829644	0	3	1.39585304260254	0	1	520	eerste set	195859.504772449	175345.555062527
Zn_12623	highway	track	Zandleemstreek	5	0.623262193172275	0	3	1.41005337238312	0	1	777	eerste set	197383.053926236	173487.361911918
Zn_126394	highway	track	Zandleemstreek	5	0.501875823021776	0	3	1.41780090332031	0	1	637	eerste set	224688.101252122	173154.764914501
Zn_126426.1	highway	track	Zandleemstreek	5	0.393057043581103	0	3	1.40657460689545	0	1	309	eerste set	222060.385117045	174135.30958664
